School_ID,Network,Short_Name,the_geom,Address,Zip,Governance,Grade_Cat,Grades,Lat,Long,Phone,GeoNetwork,COMMAREA,WARD_15,ALD_15
610019,Network 11,KERSHAW,POINT (-87.64089202544183 41.776452809875806),6450 S LOWE AVE,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.77645281,-87.64089203,1(773)535-3050,11,ENGLEWOOD,20,Willie B. Cochran
610022,Network 2,KILMER,POINT (-87.6682224666446 42.00364046247936),6700 N GREENVIEW AVE,60626,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",42.00364046,-87.66822247,1(773)534-2115,2,ROGERS PARK,49,Joe A. Moore
610299,Network 11,KING ES,POINT (-87.6413345407389 41.76533497924157),644 W 71ST ST,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76533498,-87.64133454,1(773)535-3875,11,ENGLEWOOD,6,Roderick T. Sawyer
609751,Network 9,KING HS,POINT (-87.60387386164147 41.81367545211025),4445 S DREXEL BLVD,60653,District,HS,"9, 10, 11, 12",41.81367545,-87.60387386,1(773)535-1180,9,KENWOOD,4,"William ""Will"" D. Burns"
610026,ISP,KINZIE,POINT (-87.77948259998581 41.78996463373201),5625 S MOBILE AVE,60638,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.78996463,-87.7794826,1(773)535-2425,10,GARFIELD RIDGE,13,Marty Quinn
610027,Network 11,KIPLING,POINT (-87.63952072119606 41.72362690530607),9351 S LOWE AVE,60620,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.72362691,-87.63952072,1(773)535-3151,11,WASHINGTON HEIGHTS,21,"Howard B. Brookins, Jr."
400044,Charter,KIPP - ASCEND,POINT (-87.7210706465121 41.858369743196675),1616 S AVERS AVE,60623,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.85836974,-87.72107065,1(773)521-4766,5,NORTH LAWNDALE,24,Michael D. Chandler
400163,Charter,KIPP CHICAGO - BLOOM,POINT (-87.63996733091673 41.79355626721791),5515 S LOWE AVE,60621,Charter,ES,"5, 6, 7, 8",41.79355627,-87.63996733,1(773)938-8565,11,ENGLEWOOD,20,Willie B. Cochran
400146,Charter,KIPP CHICAGO - CREATE,POINT (-87.74661383938387 41.891816141953214),4818 W OHIO ST,60644,Charter,ES,"5, 6, 7, 8",41.89181614,-87.74661384,1(773)938-8553,3,AUSTIN,37,Emma M. Mitts
400180,Charter,KIPP ONE,POINT (-87.72661479996482 41.89380503675415),730 N PULASKI RD,60651,Charter,ES,"K, 1, 5, 6",41.89380504,-87.7266148,TBD,5,HUMBOLDT PARK,37,Emma M. Mitts
610030,Network 9,KOZMINSKI,POINT (-87.60248144781133 41.79800187755761),936 E 54TH ST,60615,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79800188,-87.60248145,1(773)535-0980,9,HYDE PARK,5,Leslie A. Hairston
609719,Network 2,LAKE VIEW HS,POINT (-87.66895268958682 41.95476406721259),4015 N ASHLAND AVE,60613,District,HS,"9, 10, 11, 12",41.95476407,-87.66895269,1(773)534-5440,2,LAKE VIEW,47,Ameya Pawar
609720,Network 4,LANE TECH HS,POINT (-87.69101262674111 41.94664457419042),2501 W ADDISON ST,60618,District,HS,"7, 8, 9, 10, 11, 12",41.94664458,-87.69101263,1(773)534-5400,4,NORTH CENTER,47,Ameya Pawar
609869,Network 11,LANGFORD,POINT (-87.65716920537632 41.78468086054669),6010 S THROOP ST,60636,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.78468086,-87.65716921,1(773)535-9180,11,WEST ENGLEWOOD,16,JoAnn Thompson
609993,Network 8,LARA,POINT (-87.67218159330169 41.80977029629537),4619 S WOLCOTT AVE,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8097703,-87.67218159,1(773)535-4389,8,NEW CITY,15,Raymond Lopez
610033,Network 4,LASALLE,POINT (-87.6375648635131 41.913899532240116),1734 N ORLEANS ST,60614,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.91389953,-87.63756486,1(773)534-8470,4,LINCOLN PARK,43,Michele Smith
610520,ISP,LASALLE II,POINT (-87.67369603171919 41.902914456505975),1148 N HONORE ST,60622,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90291446,-87.67369603,1(773)534-0490,6,WEST TOWN,1,Proco (Joe) Moreno III
610208,Network 13,LAVIZZO,POINT (-87.62714768793036 41.69626234715829),138 W 109TH ST,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.69626235,-87.62714769,1(773)535-5300,13,ROSELAND,34,Carrie M. Austin
610034,Network 5,LAWNDALE,POINT (-87.71295678680646 41.8629600240244),3500 W DOUGLAS BLVD,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.86296002,-87.71295679,1(773)534-1635,5,NORTH LAWNDALE,24,Michael D. Chandler
400151,Charter,LEARN - 7,POINT (-87.7014173913643 41.88731749028673),3021 W CARROLL AVE,60612,Charter,ES,"K, 1, 2, 3, 4, 5",41.88731749,-87.70141739,1(773)584-4350,5,EAST GARFIELD PARK,27,"Walter Burnett, Jr."
400046,Charter,LEARN - BUTLER,POINT (-87.7106794800759 41.867272713849566),1132 S HOMAN AVE,60624,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.86727271,-87.71067948,1(773)826-6330,5,NORTH LAWNDALE,24,Michael D. Chandler
400047,Charter,LEARN - CAMPBELL,POINT (-87.69873871980407 41.87786063109123),212 S FRANCISCO AVE,60612,Charter,ES,"K, 1, 2, 3, 4, 5",41.87786063,-87.69873872,1(773)826-0370,5,EAST GARFIELD PARK,27,"Walter Burnett, Jr."
400048,Charter,LEARN - EXCEL,POINT (-87.702070890427 41.887319914886554),3021 W CARROLL AVE,60612,Charter,ES,"K, 1, 2, 3, 4, 5",41.88731992,-87.70207089,1(312)243-7001,5,EAST GARFIELD PARK,27,"Walter Burnett, Jr."
400165,Charter,LEARN - MIDDLE,POINT (-87.70272393872818 41.887319908674456),3021 W CARROLL AVE,60612,Charter,ES,"6, 7, 8",41.88731991,-87.70272394,1(773)584-4300,5,EAST GARFIELD PARK,27,"Walter Burnett, Jr."
400111,Charter,LEARN - PERKINS,POINT (-87.66572105552245 41.74312176998597),1700 W 83RD ST,60620,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7",41.74312177,-87.66572106,1(773)722-0200,11,AUBURN GRESHAM,21,"Howard B. Brookins, Jr."
400107,Charter,LEARN - SOUTH CHICAGO,POINT (-87.54557989281986 41.73333313284307),8914 S BUFFALO AVE,60617,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.73333313,-87.54557989,1(773)722-8577,12,SOUTH CHICAGO,10,Susie Sadlowski Garza
610291,ISP,LEE,POINT (-87.7288842929386 41.7753053866094),6448 S TRIPP AVE,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.77530539,-87.72888429,1(773)535-2255,10,WEST LAWN,13,Marty Quinn
400049,Charter,LEGACY,POINT (-87.708507681964 41.85696245124675),3318 W OGDEN AVE,60623,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.85696245,-87.70850768,1(773)542-1640,5,NORTH LAWNDALE,24,Michael D. Chandler
400119,Charter,LEGAL PREP HS,POINT (-87.73377838310492 41.88173275840047),4319 W WASHINGTON BLVD,60624,Charter,HS,"9, 10, 11, 12",41.88173276,-87.73377838,1(773)922-7800,5,WEST GARFIELD PARK,28,Jason C. Ervin
610305,Network 3,LELAND,POINT (-87.74927555446033 41.87358678018176),512 S LAVERGNE AVE,60644,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87358678,-87.74927555,1(773)534-6340,3,AUSTIN,29,Chris Taliaferro
610298,ISP,LENART,POINT (-87.62804036317074 41.74718591747294),8101 S LASALLE ST,60620,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.74718592,-87.62804036,1(773)535-0040,11,CHATHAM,21,"Howard B. Brookins, Jr."
610036,AUSL,LEWIS,POINT (-87.75454995058135 41.90682604943746),1431 N LEAMINGTON AVE,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90682605,-87.75454995,1(773)534-3060,3,AUSTIN,37,Emma M. Mitts
610037,Network 11,LIBBY,POINT (-87.65993281795551 41.7976848317794),5300 S LOOMIS BLVD,60609,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.79768483,-87.65993282,1(773)535-9050,11,NEW CITY,20,Willie B. Cochran
610038,Network 4,LINCOLN,POINT (-87.64449730395249 41.92452481554802),615 W KEMPER PL,60614,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.92452482,-87.6444973,1(773)534-5720,4,LINCOLN PARK,43,Michele Smith
609738,ISP,LINCOLN PARK HS,POINT (-87.64600935976243 41.91826831075271),2001 N ORCHARD ST,60614,District,HS,"9, 10, 11, 12",41.91826831,-87.64600936,1(773)534-8130,4,LINCOLN PARK,43,Michele Smith
610391,Network 11,LINDBLOM HS,POINT (-87.67166184964424 41.78204080286074),6130 S WOLCOTT AVE,60636,District,HS,"7, 8, 9, 10, 11, 12",41.7820408,-87.67166185,1(773)535-9300,11,WEST ENGLEWOOD,15,Raymond Lopez
400137,Options,LITTLE BLACK PEARL HS,POINT (-87.59933993996285 41.809695495557065),1060 E 47TH ST,60653,Contract,HS,"9, 10, 11, 12",41.8096955,-87.59933994,1(773)690-5500,9,KENWOOD,4,"William ""Will"" D. Burns"
609834,ISP,LITTLE VILLAGE,POINT (-87.71731895269359 41.84369811757608),2620 S LAWNDALE AVE,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.84369812,-87.71731895,1(773)534-1880,7,SOUTH LAWNDALE,22,Ricardo Munoz
610040,ISP,LLOYD,POINT (-87.74851501351564 41.91881409549009),2103 N LAMON AVE,60639,District,ES,"PK, K, 1, 2, 3, 4, 5",41.9188141,-87.74851501,1(773)534-3070,3,BELMONT CRAGIN,36,Nicholas Sposato
400011,Charter,LOCKE A,POINT (-87.70523452593643 41.87724835219521),3141 W JACKSON BLVD,60612,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.87724835,-87.70523453,1(773)265-7232,5,EAST GARFIELD PARK,28,Jason C. Ervin
610041,Network 3,LOCKE J,POINT (-87.79560407108775 41.93176235386544),2828 N OAK PARK AVE,60634,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.93176235,-87.79560407,1(773)534-3300,3,MONTCLARE,36,Nicholas Sposato
610325,Network 4,LOGANDALE,POINT (-87.7080408764978 41.93397019544521),3212 W GEORGE ST,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9339702,-87.70804088,1(773)534-5350,4,AVONDALE,35,Rey Colon
610541,ISP,LORCA,POINT (-87.72478312355827 41.94002591322928),3231 N SPRINGFIELD AVE,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.94002591,-87.72478312,1(773)534-0950,4,AVONDALE,30,Ariel E. Reboyras
610043,Network 3,LOVETT,POINT (-87.7839188468446 41.91271802632649),6333 W BLOOMINGDALE AVE,60639,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91271803,-87.78391885,1(773)534-3130,3,AUSTIN,29,Chris Taliaferro
610044,Network 5,LOWELL,POINT (-87.71021700196137 41.906519590642205),3320 W HIRSCH ST,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90651959,-87.710217,1(773)534-4300,5,HUMBOLDT PARK,26,Roberto Maldonado
610029,Network 6,LOZANO,POINT (-87.66509327199046 41.90888612755934),1501 N GREENVIEW AVE,60642,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90888613,-87.66509327,1(773)534-4750,6,WEST TOWN,2,Bob Fioretti
610046,Network 3,LYON,POINT (-87.77717419891789 41.93419216195367),2941 N MCVICKER AVE,60634,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.93419216,-87.7771742,1(773)534-3120,3,BELMONT CRAGIN,30,Ariel E. Reboyras
610215,Network 7,MADERO,POINT (-87.70506426007299 41.84095691074145),3202 W 28TH ST,60623,District,ES,"6, 7, 8",41.84095691,-87.70506426,1(773)535-4466,7,SOUTH LAWNDALE,22,Ricardo Munoz
610047,Network 12,MADISON,POINT (-87.59071239557854 41.7595480593299),7433 S DORCHESTER AVE,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.75954806,-87.5907124,1(773)535-0551,12,SOUTH SHORE,8,Michelle A. Harris
610581,Options,MAGIC JOHNSON - BRAINERD HS,POINT (-87.66313972978341 41.731492301878724),8908 S. ASHLAND AVE,60620,ALOP,HS,"9, 10, 11, 12",41.7314923,-87.66313973,1(773)238-2677,11,WASHINGTON HEIGHTS,21,"Howard B. Brookins, Jr."
610580,Options,MAGIC JOHNSON - HUMBOLDT PK HS,POINT (-87.6878889934761 41.90292503117001),2421 W. DIVISION,60622,ALOP,HS,"9, 10, 11, 12",41.90292503,-87.68788899,1(773)276-0620,5,WEST TOWN,26,Roberto Maldonado
610566,Options,MAGIC JOHNSON - N LAWNDALE HS,POINT (-87.70660367604683 41.86647785082858),3222 W ROOSEVELT RD,60624,ALOP,HS,"9, 10, 11, 12",41.86647785,-87.70660368,1(773)826-1137,5,NORTH LAWNDALE,24,Michael D. Chandler
610567,Options,MAGIC JOHNSON - ROSELAND HS,POINT (-87.64269696865162 41.69515983901628),10928 S. HALSTED AVE,60661,ALOP,HS,"9, 10, 11, 12",41.69515984,-87.64269697,1(773)468-1505,13,MORGAN PARK,34,Carrie M. Austin
610048,Network 4,MANIERRE,POINT (-87.63982651349252 41.90824688157034),1420 N HUDSON AVE,60610,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90824688,-87.63982651,1(773)534-8456,4,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
609722,Network 5,MANLEY HS,POINT (-87.69989559044011 41.870938955765155),2935 W POLK ST,60612,District,HS,"9, 10, 11, 12",41.87093896,-87.69989559,1(773)534-6900,5,EAST GARFIELD PARK,28,Jason C. Ervin
610052,Network 12,MANN,POINT (-87.57481563733104 41.74827412688152),8050 S CHAPPEL AVE,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.74827413,-87.57481564,1(773)535-6640,12,SOUTH CHICAGO,8,Michelle A. Harris
609780,ISP,MARINE LEADERSHIP AT AMES HS,POINT (-87.72174231678147 41.91604463306548),1920 N HAMLIN AVE,60647,District,HS,"7, 8, 9, 10, 11, 12",41.91604463,-87.72174232,1(773)534-4970,4,LOGAN SQUARE,26,Roberto Maldonado
610053,AUSL,MARQUETTE,POINT (-87.69702979923206 41.77388107943701),6550 S RICHMOND ST,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.77388108,-87.6970298,1(773)535-9260,10,CHICAGO LAWN,17,Latasha R. Thomas
610054,Network 13,MARSH,POINT (-87.552483426299 41.71658801422081),9822 S EXCHANGE AVE,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.71658802,-87.55248343,1(773)535-6430,13,SOUTH DEERING,10,Susie Sadlowski Garza
609723,Network 5,MARSHALL HS,POINT (-87.70805006977712 41.878444085129374),3250 W ADAMS ST,60624,District,HS,"9, 10, 11, 12",41.87844409,-87.70805007,1(773)534-6455,5,EAST GARFIELD PARK,28,Jason C. Ervin
610056,Network 5,MASON,POINT (-87.73167243317674 41.85686370029008),4217 W 18TH ST,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8568637,-87.73167243,1(773)534-1530,5,NORTH LAWNDALE,24,Michael D. Chandler
609724,Network 2,MATHER HS,POINT (-87.7024963956971 41.98758868185385),5835 N LINCOLN AVE,60659,District,HS,"9, 10, 11, 12",41.98758868,-87.7024964,1(773)534-2350,2,WEST RIDGE,40,Patrick O'Connor
610059,Network 4,MAYER,POINT (-87.6572874390699 41.9232035215517),2250 N CLIFTON AVE,60614,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.92320352,-87.65728744,1(773)534-5535,4,LINCOLN PARK,43,Michele Smith
610290,Network 11,MAYS,POINT (-87.63727734722362 41.77272749687046),6656 S NORMAL BLVD,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7727275,-87.63727735,1(773)535-3892,11,ENGLEWOOD,6,Roderick T. Sawyer
609968,Network 4,MCAULIFFE,POINT (-87.72393113204004 41.91481634101467),1841 N SPRINGFIELD AVE,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91481634,-87.72393113,1(773)534-4400,4,HERMOSA,26,Roberto Maldonado
610062,ISP,MCCLELLAN,POINT (-87.64110257532762 41.82999286271181),3527 S WALLACE ST,60609,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.82999286,-87.64110258,1(773)535-1732,6,BRIDGEPORT,11,James A. Balcer
610063,Network 7,MCCORMICK,POINT (-87.70630009267421 41.842267165253034),2712 S SAWYER AVE,60623,District,ES,"PK, K, 1, 2, 3, 4, 5",41.84226717,-87.70630009,1(773)535-7252,7,SOUTH LAWNDALE,22,Ricardo Munoz
610269,Network 2,MCCUTCHEON,POINT (-87.65475844786295 41.97094908209549),4865 N SHERIDAN RD,60640,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.97094908,-87.65475845,1(773)534-2680,2,UPTOWN,46,James Cappleman
610066,Network 12,MCDADE,POINT (-87.61921444366602 41.73454990758765),8801 S INDIANA AVE,60619,District,ES,"K, 1, 2, 3, 4, 5, 6",41.73454991,-87.61921444,1(773)535-3669,12,CHATHAM,9,Anthony A. Beale
610312,ISP,MCDOWELL,POINT (-87.5895894984777 41.733132312723),1419 E 89TH ST,60619,District,ES,"PK, K, 1, 2, 3, 4, 5",41.73313231,-87.5895895,1(773)535-6404,12,CALUMET HEIGHTS,8,Michelle A. Harris
610067,Network 10,MCKAY,POINT (-87.69178650208616 41.76814276384329),6901 S FAIRFIELD AVE,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.76814276,-87.6917865,1(773)535-9340,10,CHICAGO LAWN,17,Latasha R. Thomas
610282,AUSL,MCNAIR,POINT (-87.74673077914349 41.897819069092115),4820 W WALTON ST,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.89781907,-87.74673078,1(773)534-8980,3,AUSTIN,37,Emma M. Mitts
610070,Network 2,MCPHERSON,POINT (-87.67628825215505 41.967846866944384),4728 N WOLCOTT AVE,60640,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.96784687,-87.67628825,1(773)534-2625,2,LINCOLN SQUARE,47,Ameya Pawar
610293,Network 5,MELODY,POINT (-87.72466123135618 41.8787989319273),3937 W WILCOX ST,60624,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.87879893,-87.72466123,1(773)534-6850,5,WEST GARFIELD PARK,28,Jason C. Ervin
609902,Network 13,METCALFE,POINT (-87.63430552125133 41.669444022412314),12339 S NORMAL AVE,60628,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.66944402,-87.63430552,1(773)535-5590,13,WEST PULLMAN,34,Carrie M. Austin
610171,Network 12,MIRELES,POINT (-87.55278794439316 41.73171691578895),9000 S EXCHANGE AVE,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.73171692,-87.55278794,1(773)535-6360,12,SOUTH CHICAGO,10,Susie Sadlowski Garza
610073,ISP,MITCHELL,POINT (-87.68318458636575 41.89208216526377),2233 W OHIO ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.89208217,-87.68318459,1(773)534-7655,5,WEST TOWN,26,Roberto Maldonado
610276,Network 9,MOLLISON,POINT (-87.61661794407227 41.81435828267455),4415 S DR MARTIN L KING JR DR,60653,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.81435828,-87.61661794,1(773)535-1804,9,GRAND BOULEVARD,3,Patricia R. Dowell
610074,Network 4,MONROE,POINT (-87.71922375096231 41.92998860303459),3651 W SCHUBERT AVE,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9299886,-87.71922375,1(773)534-4155,4,LOGAN SQUARE,35,Rey Colon
400116,Charter,MONTESSORI ENGLEWOOD,POINT (-87.6676390084211 41.7673901123986),6936 S HERMITAGE AVE,60636,Charter,ES,"K, 1, 2, 3, 4, 5",41.76739011,-87.66763901,1(773)306-1759,11,WEST ENGLEWOOD,17,Latasha R. Thomas
610076,ISP,MOOS,POINT (-87.69694138617929 41.91250548308736),1711 N CALIFORNIA AVE,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91250548,-87.69694139,1(773)534-4340,5,WEST TOWN,1,Proco (Joe) Moreno III
609725,Network 10,MORGAN PARK HS,POINT (-87.66565754522058 41.6920350088894),1744 W PRYOR AVE,60643,District,HS,"7, 8, 9, 10, 11, 12",41.69203501,-87.66565755,1(773)535-2550,10,MORGAN PARK,19,Matthew J. O'Shea
610077,Network 10,MORRILL,POINT (-87.68854925525291 41.78431328076809),6011 S ROCKWELL ST,60629,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.78431328,-87.68854926,1(773)535-9288,10,CHICAGO LAWN,16,JoAnn Thompson
610257,AUSL,MORTON,POINT (-87.70510783049163 41.88917813449174),431 N TROY ST,60612,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.88917814,-87.70510783,1(773)534-6791,5,HUMBOLDT PARK,27,"Walter Burnett, Jr."
610082,ISP,MOUNT GREENWOOD,POINT (-87.70580994472903 41.6957338615494),10841 S HOMAN AVE,60655,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.69573386,-87.70580994,1(773)535-2786,10,MOUNT GREENWOOD,19,Matthew J. O'Shea
610086,Network 13,MOUNT VERNON,POINT (-87.64765248687098 41.70195211636729),10540 S MORGAN ST,60643,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.70195212,-87.64765249,1(773)535-2825,13,WASHINGTON HEIGHTS,34,Carrie M. Austin
400178,Charter,MOVING EVEREST,POINT (-87.75542435392758 41.88826258027161),416 N. LARAMIE AVE,60644,Charter,ES,"K, 1, 2, 3",41.88826258,-87.75542435,TBD,3,AUSTIN,37,Emma M. Mitts
610088,Network 4,MOZART,POINT (-87.72188814467631 41.92090964906956),2200 N HAMLIN AVE,60647,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.92090965,-87.72188814,1(773)534-4160,4,LOGAN SQUARE,35,Rey Colon
610385,Network 7,MULTICULTURAL HS,POINT (-87.73528329704085 41.83528187282801),3120 S KOSTNER AVE,60623,District,HS,"9, 10, 11, 12",41.83528187,-87.7352833,1(773)535-4242,7,SOUTH LAWNDALE,22,Ricardo Munoz
610089,Network 1,MURPHY,POINT (-87.7168318552293 41.9500777530905),3539 W GRACE ST,60618,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.95007775,-87.71683186,1(773)534-5223,1,IRVING PARK,35,Rey Colon
610090,Network 9,MURRAY,POINT (-87.5933404053317 41.79853548435717),5335 S KENWOOD AVE,60615,District,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.79853549,-87.59334041,1(773)535-0585,9,HYDE PARK,4,"William ""Will"" D. Burns"
400050,Charter,NAMASTE,POINT (-87.66772404348096 41.825699759221585),3737 S PAULINA ST,60609,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.82569976,-87.66772404,1(773)715-9558,8,MCKINLEY PARK,12,George A. Cardenas
610092,Network 3,NASH,POINT (-87.74793587821061 41.89180975019866),4837 W ERIE ST,60644,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.89180975,-87.74793588,1(773)534-6125,3,AUSTIN,37,Emma M. Mitts
610231,AUSL,NATIONAL TEACHERS,POINT (-87.62930832983595 41.85279976953131),55 W CERMAK RD,60616,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.85279977,-87.62930833,1(773)534-9970,6,NEAR SOUTH SIDE,3,Patricia R. Dowell
610093,Network 12,NEIL,POINT (-87.62093345511654 41.738406594368776),8555 S MICHIGAN AVE,60619,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.7384066,-87.62093346,1(773)535-3000,12,CHATHAM,6,Roderick T. Sawyer
610094,Network 4,NETTELHORST,POINT (-87.64456122231692 41.94163655405973),3252 N BROADWAY ST,60657,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.94163655,-87.64456122,1(773)534-5810,4,LAKE VIEW,44,Thomas Tunney
610284,Network 2,NEW FIELD,POINT (-87.67316832857148 42.007702570043016),1707 W MORSE AVE,60626,District,ES,"PK, K, 1, 2, 3, 4",42.00770257,-87.67316833,1(773)534-2760,2,ROGERS PARK,49,Joe A. Moore
610193,Network 12,NEW SULLIVAN,POINT (-87.54292760841355 41.7438285240259),8331 S MACKINAW AVE,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.74382852,-87.54292761,1(773)535-6585,12,SOUTH CHICAGO,10,Susie Sadlowski Garza
610095,Network 4,NEWBERRY,POINT (-87.64599025179788 41.91394721710463),700 W WILLOW ST,60614,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.91394722,-87.64599025,1(773)534-8000,4,LINCOLN PARK,43,Michele Smith
609793,Network 11,NICHOLSON,POINT (-87.64745284245632 41.78494237979363),6006 S PEORIA ST,60621,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.78494238,-87.64745284,1(773)535-3285,11,ENGLEWOOD,16,JoAnn Thompson
610096,ISP,NIGHTINGALE,POINT (-87.68913886417093 41.79771437860455),5250 S ROCKWELL ST,60632,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.79771438,-87.68913886,1(773)535-9270,8,GAGE PARK,14,Edward M. Burke
609961,Network 12,NINOS HEROES,POINT (-87.55186171886463 41.74375308254673),8344 S COMMERCIAL AVE,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.74375308,-87.55186172,1(773)535-6694,12,SOUTH CHICAGO,7,Gregory Mitchell
610097,Network 4,NIXON,POINT (-87.73142009081249 41.91958145214497),2121 N KEELER AVE,60639,District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.91958145,-87.73142009,1(773)534-4375,4,HERMOSA,35,Rey Colon
400045,Charter,NKRUMAH,POINT (-87.63105814858851 41.69804048805754),314 W 108TH ST,60628,Charter,ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",41.69804049,-87.63105815,1(773)568-8000,13,ROSELAND,34,Carrie M. Austin
610098,ISP,NOBEL,POINT (-87.72995463177843 41.90615515234865),4127 W HIRSCH ST,60651,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.90615515,-87.72995463,1(773)534-4365,5,HUMBOLDT PARK,26,Roberto Maldonado
400170,Charter,NOBLE - ACADEMY HS,POINT (-87.64557693593237 41.90687879459018),1443 N OGDEN AVE,60610,Charter,HS,"9, 10, 11, 12",41.9068788,-87.64557694,1(773)862-1449,4,NEAR NORTH SIDE,27,"Walter Burnett, Jr."
